date,block_number,block_ts,total_utxo_value,utxo_value_under_1d,utxo_value_1d_1w,utxo_value_1w_1m,utxo_value_1m_3m,utxo_value_3m_6m,utxo_value_6m_12m,utxo_value_12m_18m,utxo_value_18m_24m,utxo_value_2y_3y,utxo_value_3y_5y,utxo_value_5y_8y,utxo_value_greater_8y,total_utxo_count,utxo_count_under_1d,utxo_count_1d_1w,utxo_count_1w_1m,utxo_count_1m_3m,utxo_count_3m_6m,utxo_count_6m_12m,utxo_count_12m_18m,utxo_count_18m_24m,utxo_count_2y_3y,utxo_count_3y_5y,utxo_count_5y_8y,utxo_count_greater_8y,total_utxo_count_filter,utxo_count_filter_under_1d,utxo_count_filter_1d_1w,utxo_count_filter_1w_1m,utxo_count_filter_1m_3m,utxo_count_filter_3m_6m,utxo_count_filter_6m_12m,utxo_count_filter_12m_18m,utxo_count_filter_18m_24m,utxo_count_filter_2y_3y,utxo_count_filter_3y_5y,utxo_count_filter_5y_8y,utxo_count_filter_greater_8y
2021-03-14,674653,2021-03-14 23:49:40,1865405854497096,17469636852310,63559844725852,146317192198477,284563279200815,153407092635210,138662519600974,93610407737881,95850452933106,180462266551132,257524636938411,128190204257639,305788320865289,121387281,573055,2167879,4563136,7481727,4838394,8335121,12159472,20257844,24841044,18111826,14063368,3994415,11926325,123008,415659,930876,1570046,951144,1053194,759986,706992,1216488,2452284,1563766,599928
2021-03-15,674801,2021-03-15 23:55:54,1865498354497096,25550387095466,57473487589073,144865124538174,281537732319028,156070946327033,138443104852692,93539923070499,95189108328813,181408430066833,257413588329690,128066005415579,305940516564216,121437926,623603,2110912,4530343,7560224,4832958,8304878,12143322,20220606,24910014,18126130,14076435,3998501,11950831,148242,407555,926375,1579148,957339,1050682,760097,704470,1214781,2454433,1564316,600650
2021-03-16,674950,2021-03-16 23:39:19,1865591479497096,30691932403299,60200655639028,141534306327184,267573299825377,164097723046970,140037996566517,93838786073414,94013971335577,182467437566356,257119355308755,127531291177885,306484724226734,121583865,623852,2115699,4577280,7615677,4849427,8286539,12120432,20198016,24964096,18145405,14084579,4002863,11970251,144624,413037,929618,1587104,964340,1049729,761031,701467,1213727,2456729,1564757,601495
2021-03-17,675086,2021-03-17 23:53:24,1865676479497096,18470147440360,70730665873216,141089310864957,260507360809222,174363478204974,140014825364129,93877493567839,93397627406832,182103639738839,256891194269391,127581004368332,306649731589005,121787970,653620,2159251,4604286,7671408,4871419,8270279,12096791,20169035,25022847,18164803,14096757,4007474,12001343,154181,417043,926736,1600863,971228,1049361,762063,698566,1212824,2458769,1564814,602564
2021-03-18,675238,2021-03-18 23:38:14,1865771479497096,19592631621269,63568207612542,140863431320182,263475245860142,177657138626983,139994222368152,94143024137639,93283510813166,182133019558186,256768037418315,127434687737018,306858322423502,122019840,683477,2225036,4619362,7755805,4887831,8244950,12077738,20126013,25099200,18177994,14110573,4011861,12003159,148091,414065,920282,1614964,974865,1048570,763716,695028,1212889,2459807,1565540,603408
2021-03-19,675386,2021-03-19 23:59:26,1865863979497096,17146274150390,59697844155711,142971940508816,267644501821942,177095010398859,140750640513854,94196052655261,92890076801678,182444492276065,256733509485575,127360291320452,306933345408493,122182608,638856,2272407,4643566,7850854,4906768,8240768,12049933,20079290,25164622,18198433,14120512,4016599,12002610,135752,411013,911267,1634600,977953,1050273,763927,692511,1211066,2462084,1565922,604299
2021-03-20,675540,2021-03-20 23:58:57,1865960229497096,12971822431962,60552476809375,140594805902743,273152448406155,178135423398487,140828054108460,94172911451484,92698387874025,182618759127801,255918766623651,127264662617969,307051710744984,122153588,572451,2292061,4581276,7908450,4912861,8222768,12017433,20042592,25249724,18199197,14131477,4023298,11991302,115194,405570,899926,1654285,986661,1049094,764398,689896,1211054,2461896,1565789,605386
2021-03-21,675696,2021-03-21 23:44:15,1866057729497096,14433266099370,60116557836641,137244111505737,272734444870244,181202693075985,140764069867602,94155908085425,92262055950830,182909091140255,255889578327543,127202723199043,307143229538421,121783383,466844,2227232,4529860,7723837,4915466,8218896,11977449,19973777,25374594,18204030,14141781,4029617,11976011,99959,406863,897184,1641931,1000858,1049423,763711,687475,1211064,2462519,1565920,606302
2021-03-22,675847,2021-03-22 23:49:27,1866152104497096,18778949087067,53766292938595,136548757447080,263067822643724,194131007175859,141155471880972,94191694924852,91070888350757,183385647571965,255675997263141,126964690798160,307414884414924,121822045,589266,2106271,4533700,7726289,4927772,8198931,11956507,19897819,25483916,18218762,14145726,4037086,11993070,135000,376951,888281,1654306,1011090,1047746,764659,685788,1209162,2464050,1565622,607506
2021-03-23,676008,2021-03-23 23:54:43,1866252729497096,31110038470602,39717839198981,129054841238896,271688593475534,195997775685486,141327967455674,93806669646731,90949201410521,182696484971267,255598132281857,126854603283516,307450582378031,121818979,604522,2059563,4528666,7722018,4958581,8171092,11929413,19843054,25570029,18234104,14153524,4044413,12010500,143278,376880,873467,1671202,1020665,1046610,765149,684125,1207033,2465089,1565939,608595
2021-03-24,676160,2021-03-24 23:59:47,1866347729497096,23677179964454,49393573029331,126492792526446,270985059170828,197228461757974,141416539374023,93428861993567,91407814270736,182214400913710,255770063745255,126744084157327,307588898593445,121832411,599785,2107049,4487208,7707050,4987456,8140584,11894059,19762866,25684410,18249850,14161663,4050431,12030167,141045,390785,866360,1677673,1031049,1046073,765010,682369,1204936,2466940,1566215,609617
2021-03-25,676314,2021-03-25 23:48:44,1866443979497096,26971889925617,52478829622347,119431327617051,271076242006286,199430846814392,140762952535101,93891521734084,91067891435195,180572468869568,256409755869335,126700737717621,307649515350499,121962530,618012,2082744,4529000,7738846,5023195,8141100,11856685,19674199,25802974,18271539,14167298,4056938,12040491,151459,377299,864591,1681852,1042444,1044107,767057,681085,1202914,2468685,1566260,610957
2021-03-26,676450,2021-03-26 23:53:49,1866528979497096,22506393382799,60692585695306,110699737194942,275466167365917,198324169669189,142447488547621,94262764772640,90853433307203,180197082308529,256625823087127,126646441750324,307806892415499,122146136,594765,2136710,4553379,7803629,5056379,8135508,11828690,19593827,25908958,18295852,14175894,4062545,12063877,134622,398388,862568,1693988,1050399,1042122,769827,680139,1201028,2470638,1566658,612214
2021-03-27,676609,2021-03-27 23:58:34,1866628354497096,16371876681868,68297128943739,111055898474062,271230877756454,201969500314109,141815193534613,94435918054037,90183532969213,180455127457091,256316373294574,126322163039086,308174763978250,122049349,549719,2112290,4499021,7762172,5101276,8129245,11790247,19519081,26025156,18303911,14188147,4069084,12069178,114930,406671,861639,1693426,1068113,1042070,770462,678272,1201033,2471143,1567153,613309
2021-03-28,676768,2021-03-28 23:57:07,1866727729497096,10455873979762,70591007027984,114360043642892,269373471513396,204604309286310,141922206927055,94511437582288,89605328801126,180532433983160,256170401919776,126253557405979,308347657427368,121796827,473947,2102502,4408843,7597587,5158682,8126948,11716865,19436428,26184566,18318535,14198719,4073205,12066060,98567,414600,854424,1683961,1090725,1041607,770295,676400,1199978,2472387,1567148,614595
2021-03-29,676919,2021-03-29 23:49:38,1866822104497096,22160115935875,60096964792745,112245761195268,265380029916952,209604152761242,141338293362995,95150417851190,89351832886666,180704954927154,256172335659479,126190096327253,308427148880277,121850399,598638,2002885,4408219,7540899,5221508,8122271,11649429,19379358,26305191,18335497,14207776,4078728,12082347,138921,381297,850464,1676552,1111343,1041109,771384,673709,1198676,2474496,1567031,616235
2021-03-30,677065,2021-03-30 23:59:47,1866913354497096,21125812932963,52539294036373,122087947603350,262344148120495,207849506540028,144810587401474,95528737360139,88909896714917,181041864819816,256116090182495,125767578604708,308791890180338,122011993,626669,2021209,4447346,7538324,5266236,8113626,11609180,19334620,26401432,18349273,14217134,4086944,12080053,143018,376160,840994,1672138,1123866,1040823,772790,670766,1196867,2476585,1566485,618395
